Bedrooms,Bathrooms,Land_Size_Perches,House_Size_Sqft,City,District,Price_LKR
4,4,15.0,4000.0,152,4,60000000.0
5,4,10.5,3500.0,131,4,46000000.0
4,4,10.5,2600.0,106,4,29000000.0
6,6,12.0,4000.0,131,4,65000000.0
4,3,6.3,1700.0,106,4,24500000.0
4,4,7.0,2600.0,106,4,23000000.0
4,3,6.5,2800.0,106,4,26500000.0
4,4,10.0,3200.0,106,4,36000000.0
5,4,12.5,4000.0,106,4,65000000.0
4,3,9.0,3200.0,141,4,35000000.0
4,3,5.0,1361.25,58,6,33000000.0
3,2,11.0,1550.0,127,6,17000000.0
5,4,6.0,2067.0,10,4,23000000.0
2,1,4.0,640.0,72,4,3950000.0
5,4,10.0,3000.0,141,4,40000000.0
4,3,7.5,3000.0,141,4,30500000.0
5,5,62.0,5600.0,106,4,135000000.0
5,3,9.0,3100.0,106,4,37500000.0
4,3,10.12,2675.0,106,4,48000000.0
3,3,6.5,2000.0,10,4,20500000.0
4,4,10.0,2800.0,10,4,28000000.0
8,8,20.5,10000.0,137,4,190000000.0
5,3,15.0,2950.0,94,6,60000000.0
4,4,8.0,3000.0,98,4,33000000.0
4,3,8.0,4000.0,18,4,29500000.0
5,4,22.0,4500.0,18,4,115000000.0
8,6,10.5,3000.0,35,4,90000000.0
2,1,61.0,5445.0,132,18,5900000.0
3,2,7.5,1250.0,106,4,16500000.0
4,3,6.3,2200.0,106,4,22500000.0
3,1,7.0,1055.0,98,4,11800000.0
1,1,20.0,1200.0,10,4,18000000.0
4,2,10.5,2000.0,18,4,28000000.0
4,1,7.5,1435.5,131,4,20000000.0
3,3,43.0,2850.0,127,6,26500000.0
4,3,10.5,3150.0,127,6,26500000.0
3,1,7.8,1200.0,98,4,13000000.0
3,1,12.0,1200.0,137,4,18500000.0
2,1,7.43,1700.0,18,4,21150000.0
4,4,9.0,2600.0,104,4,34000000.0
5,3,9.15,1800.0,104,4,26500000.0
5,3,10.0,2500.0,98,4,17500000.0
4,4,7.5,1800.0,98,4,17500000.0
5,3,5.85,2500.0,36,4,42000000.0
4,2,60.0,1341.0,52,21,9500000.0
3,3,6.0,1200.0,10,4,14000000.0
3,2,7.5,1500.0,10,4,16500000.0
2,1,15.75,2000.0,117,6,10500000.0
4,2,10.0,1200.0,135,9,17000000.0
4,3,12.0,4000.0,152,4,47000000.0
5,4,7.5,3500.0,125,4,55000000.0
2,1,8.0,1800.0,10,4,14500000.0
4,3,11.0,3300.0,152,4,42500000.0
4,4,10.0,4200.0,152,4,49500000.0
5,4,11.0,3500.0,152,4,40000000.0
3,1,32.0,8960.0,45,15,5500000.0
3,2,11.4,1900.0,106,4,19000000.0
3,3,7.5,1500.0,106,4,18500000.0
4,4,12.75,4000.0,152,4,88000000.0
4,3,2.5,1200.0,39,4,17000000.0
3,1,10.0,1200.0,72,4,7800000.0
4,2,7.0,2900.0,98,4,22500000.0
4,1,19.0,1500.0,82,9,12500000.0
8,4,27.85,6000.0,106,4,55000000.0
4,3,11.5,4000.0,152,4,40000000.0
5,2,11.0,2000.0,131,4,66000000.0
6,5,15.2,3760.0,152,4,54000000.0
5,2,10.0,2100.0,127,6,11000000.0
4,3,12.0,5000.0,66,4,31000000.0
3,2,11.0,1550.0,127,6,17000000.0
4,2,11.0,2100.0,127,6,13000000.0
4,3,10.5,3150.0,127,6,26500000.0
4,3,12.0,5000.0,80,4,31000000.0
5,4,10.0,3145.0,141,4,27000000.0
4,4,7.5,3142.0,141,4,28500000.0
4,2,7.0,2700.0,72,4,22500000.0
3,2,12.5,1650.0,127,6,16500000.0
4,3,15.0,3800.0,152,4,54000000.0
3,2,10.0,1562.0,141,4,14000000.0
4,4,10.0,4000.0,141,4,34500000.0
3,3,13.0,1800.0,127,6,11000000.0
5,4,7.5,2500.0,141,4,28500000.0
3,2,8.0,1523.0,141,4,14000000.0
4,4,15.0,3800.0,152,4,60000000.0
4,4,7.5,2875.0,141,4,25500000.0
4,4,10.0,3145.0,141,4,28000000.0
3,3,15.0,2150.0,127,6,18500000.0
6,6,12.0,7000.0,152,4,135000000.0
3,2,22.7,2500.0,127,6,36500000.0
5,5,16.0,9000.0,152,4,120000000.0
4,4,7.0,3120.0,141,4,26000000.0
4,3,8.0,2650.0,152,4,27500000.0
3,3,9.5,2845.0,141,4,21500000.0
3,2,10.0,1550.0,127,6,15000000.0
5,4,14.8,3500.0,152,4,47500000.0
5,3,7.9,3800.0,152,4,44000000.0
3,1,9.5,1500.0,23,4,12000000.0
3,1,8.5,1500.0,60,6,6500000.0
2,1,9.0,1500.0,60,6,5100000.0
6,6,18.5,4000.0,9,1,30000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,12.5,1650.0,127,6,16500000.0
3,3,43.0,2850.0,127,6,26500000.0
4,3,10.5,3150.0,127,6,26500000.0
5,2,10.0,2100.0,127,6,11000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,11.0,1550.0,127,6,17000000.0
4,2,11.0,2100.0,127,6,13000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,6.6,1800.0,33,4,69000000.0
3,1,19.5,2000.0,4,5,7200000.0
3,1,32.0,1500.0,4,5,5600000.0
3,3,10.0,2100.0,152,4,16500000.0
4,2,5.0,1500.0,162,6,12500000.0
5,4,8.0,7200.0,35,4,60000000.0
4,3,11.5,4000.0,152,4,40000000.0
4,1,40.0,1000.0,164,15,9200000.0
3,2,10.0,1800.0,82,9,5000000.0
5,5,12.0,4800.0,131,4,65000000.0
6,6,12.0,7000.0,152,4,135000000.0
3,3,10.0,2500.0,99,4,60000000.0
6,3,10.0,2000.0,70,5,10000000.0
4,5,12.5,6500.0,152,4,44000000.0
7,6,16.0,3800.0,18,4,79000000.0
4,3,6.5,2400.0,127,6,25000000.0
5,2,11.8,2122.0,141,4,16000000.0
4,3,10.56,2675.0,106,4,49500000.0
3,1,11.0,1000.0,70,5,9600000.0
4,2,7.0,2000.0,10,4,29000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,12.5,1650.0,127,6,16500000.0
2,2,7.0,1200.0,10,4,16500000.0
3,2,8.0,2000.0,137,4,15000000.0
4,2,14.0,1800.0,40,14,13000000.0
4,3,29.0,5000.0,58,6,35000000.0
3,1,10.4,1500.0,78,6,12500000.0
1,1,5.5,1120.0,60,6,5600000.0
4,2,11.0,2100.0,127,6,13000000.0
3,2,11.0,1550.0,127,6,17000000.0
5,2,10.0,2100.0,127,6,11000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,8.0,2500.0,141,4,25000000.0
3,1,37.75,3000.0,78,6,20500000.0
4,4,10.0,4200.0,152,4,49500000.0
5,5,7.0,3850.0,106,4,37500000.0
4,4,10.0,4200.0,106,4,49500000.0
3,4,7.3,2750.0,162,6,32000000.0
4,4,15.0,3000.0,152,4,60000000.0
2,2,10.0,1300.0,115,10,13500000.0
6,4,4.5,377.0,8,4,30000000.0
4,4,10.0,4000.0,152,4,49500000.0
3,2,15.0,2400.0,101,10,22000000.0
2,1,8.5,795.0,56,5,7000000.0
5,6,17.0,7240.0,98,4,70000000.0
4,4,7.0,3800.0,152,4,45000000.0
5,3,10.0,4000.0,18,4,65000000.0
5,3,25.0,7000.0,58,6,45000000.0
4,3,10.5,3150.0,127,6,26500000.0
6,3,9.0,2500.0,131,4,26500000.0
4,5,14.7,4500.0,127,6,47000000.0
3,2,20.0,1400.0,77,8,9000000.0
3,2,10.0,1200.0,72,4,11500000.0
2,1,10.0,1200.0,137,4,12000000.0
3,3,7.5,2500.0,85,10,30000000.0
4,3,6.5,2800.0,106,4,26500000.0
5,2,19.6,2800.0,94,6,23000000.0
4,5,12.5,6500.0,152,4,44000000.0
6,7,24.0,14000.0,18,4,170000000.0
4,3,7.0,2400.0,98,4,26500000.0
4,3,13.0,2000.0,98,4,26000000.0
4,3,11.0,3000.0,98,4,35000000.0
6,4,16.2,3600.0,98,4,33500000.0
4,5,14.5,4500.0,98,4,37500000.0
6,6,12.6,6450.0,152,4,44000000.0
3,2,14.0,2500.0,162,6,22000000.0
3,2,11.0,1550.0,127,6,17000000.0
3,2,10.0,1650.0,127,6,20500000.0
4,2,155.0,2200.0,44,6,16000000.0
4,3,10.0,3600.0,18,4,65000000.0
3,2,12.5,1650.0,127,6,16500000.0
4,3,6.5,2200.0,106,4,26500000.0
4,2,10.5,2000.0,18,4,28000000.0
4,3,8.0,2900.0,98,4,33000000.0
5,2,34.0,3000.0,56,5,35000000.0
6,5,16.0,3600.0,98,4,33500000.0
4,1,13.5,1500.0,56,5,17500000.0
4,4,10.5,2600.0,106,4,29000000.0
3,2,15.0,15000.0,72,4,12000000.0
5,5,11.0,3500.0,152,4,40000000.0
2,1,10.0,2300.0,78,6,14000000.0
2,1,19.6,1300.0,59,10,8000000.0
4,3,6.3,1700.0,106,4,24500000.0
4,3,11.0,4300.0,106,4,25000000.0
5,3,9.2,3000.0,97,4,27000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,1,13.5,1350.0,127,6,11000000.0
5,2,10.0,2100.0,127,6,11000000.0
6,4,24.0,5300.0,43,4,135000000.0
4,4,7.0,2600.0,106,4,23000000.0
4,5,7.0,2500.0,141,4,25000000.0
10,7,12.0,5700.0,106,4,52000000.0
3,2,7.0,1000.0,80,4,14300000.0
10,7,23.5,8500.0,97,4,59000000.0
3,3,7.0,2245.0,141,4,19500000.0
9,9,17.5,12000.0,18,4,170000000.0
5,4,12.0,2500.0,18,4,52500000.0
3,2,10.0,1650.0,127,6,20500000.0
3,2,12.5,1650.0,127,6,16500000.0
4,3,10.5,3150.0,127,6,26500000.0
4,4,10.0,4200.0,152,4,49500000.0
4,4,15.0,3000.0,152,4,60000000.0
6,2,15.0,3500.0,141,4,24000000.0
3,2,22.0,1577.0,13,2,19500000.0
7,4,10.0,3800.0,106,4,25000000.0
4,3,7.8,3600.0,106,4,36000000.0
3,2,7.0,1271.0,106,4,26500000.0
6,5,13.0,4000.0,152,4,29800000.0
4,3,10.5,2400.0,152,4,32000000.0
3,2,43.0,2850.0,127,6,26500000.0
7,5,6.8,4000.0,35,4,50000000.0
6,5,15.0,3400.0,141,4,36000000.0
4,4,8.0,2600.0,141,4,25000000.0
7,4,11.06,3300.0,120,4,29000000.0
5,3,8.6,2800.0,120,4,27000000.0
6,3,8.5,2800.0,120,4,24000000.0
4,3,10.5,3150.0,127,6,26500000.0
4,4,8.0,3750.0,120,4,41000000.0
5,2,20.0,1800.0,160,11,17500000.0
5,2,24.0,2400.0,73,9,13500000.0
2,2,10.0,2000.0,94,6,19500000.0
2,2,15.5,2100.0,78,6,10500000.0
4,3,7.8,3600.0,106,4,36000000.0
3,2,7.6,1070.0,106,4,14200000.0
5,5,15.0,5000.0,131,4,145000000.0
5,2,10.0,2100.0,127,6,11000000.0
5,5,20.0,4000.0,18,4,50000000.0
3,1,13.5,1350.0,127,6,11000000.0
2,1,11.5,1100.0,11,4,11000000.0
2,2,6.5,900.0,131,4,19000000.0
3,2,12.5,1650.0,127,6,16500000.0
4,2,11.82,1800.0,56,5,6000000.0
3,2,43.0,2850.0,127,6,26500000.0
10,7,8.1,5000.0,131,4,48000000.0
3,4,10.0,3200.0,10,4,36000000.0
3,2,7.0,2200.0,8,4,26500000.0
3,1,27.0,1800.0,140,10,12000000.0
4,2,9.5,2850.0,146,4,37500000.0
3,2,8.0,1800.0,72,4,9500000.0
5,3,6.0,3200.0,146,4,48000000.0
5,5,8.5,4600.0,35,4,170000000.0
2,1,18.9,4000.0,70,5,6000000.0
4,3,6.0,2700.0,18,4,35000000.0
5,5,6.0,2500.0,18,4,24500000.0
4,4,7.5,2562.0,141,4,25500000.0
5,6,47.0,5700.0,94,6,120000000.0
3,1,10.0,1315.0,58,6,7000000.0
4,2,21.0,1566.0,98,4,24500000.0
4,4,7.0,3000.0,23,4,23500000.0
4,4,8.5,2820.0,141,4,26000000.0
4,4,8.0,3000.0,98,4,33000000.0
6,4,16.2,3600.0,98,4,33500000.0
3,2,11.0,1550.0,127,6,17000000.0
2,1,3.0,780.0,166,4,8000000.0
5,3,10.0,4000.0,18,4,65000000.0
5,4,11.7,3050.0,18,4,63500000.0
5,4,15.6,3900.0,131,4,73000000.0
4,5,14.7,4500.0,127,6,47000000.0
4,3,9.0,3200.0,141,4,35000000.0
3,3,10.11,1590.0,141,4,14500000.0
5,3,7.5,3250.0,141,4,23500000.0
4,3,7.0,2200.0,141,4,26000000.0
5,4,10.0,3000.0,141,4,40000000.0
5,3,7.5,2900.0,141,4,23500000.0
6,4,13.0,3800.0,98,4,29500000.0
5,3,12.5,1500.0,58,6,17000000.0
6,5,16.0,3600.0,98,4,33500000.0
4,3,8.0,2900.0,98,4,33000000.0
4,4,8.5,2569.0,141,4,28500000.0
2,1,6.5,950.0,56,5,6000000.0
5,2,15.0,2400.0,146,4,33000000.0
4,4,8.0,3658.0,141,4,30500000.0
4,3,10.5,3150.0,127,6,26500000.0
3,3,12.0,1200.0,141,4,14000000.0
3,2,10.0,1365.0,73,9,13500000.0
4,3,6.5,2000.0,141,4,17500000.0
4,2,8.0,2077.0,141,4,13000000.0
3,2,12.5,1650.0,127,6,16500000.0
6,4,8.7,5500.0,121,4,48000000.0
3,1,10.0,1188.0,58,6,14000000.0
3,3,43.0,2850.0,127,6,26500000.0
3,1,10.0,2000.0,145,6,13000000.0
4,1,22.0,1800.0,162,6,20000000.0
5,2,28.0,4500.0,85,10,31000000.0
6,4,20.0,7200.0,104,4,69000000.0
2,2,30.0,1300.0,85,10,12500000.0
4,4,8.5,3200.0,141,4,38000000.0
5,3,7.5,3800.0,152,4,44000000.0
8,8,20.5,10000.0,152,4,190000000.0
4,4,10.0,4200.0,152,4,49500000.0
4,3,7.5,3000.0,141,4,30500000.0
4,4,10.0,4000.0,141,4,34500000.0
4,4,7.7,3300.0,152,4,44000000.0
5,4,7.5,2500.0,141,4,28500000.0
5,4,11.0,3800.0,152,4,45000000.0
3,2,7.5,1250.0,106,4,16500000.0
3,3,7.5,1500.0,106,4,18500000.0
3,2,11.4,1900.0,106,4,19000000.0
3,3,7.86,1100.0,106,4,14200000.0
8,5,13.2,5000.0,131,4,42500000.0
4,4,19.0,3415.0,141,4,27000000.0
4,4,8.5,3214.0,141,4,30500000.0
5,5,20.0,5000.0,18,4,100000000.0
3,2,10.0,1542.0,141,4,14000000.0
5,4,10.0,2963.0,141,4,27000000.0
3,1,6.0,1080.0,10,4,9250000.0
4,4,8.0,2966.0,141,4,28500000.0
4,4,6.2,2516.0,141,4,25500000.0
6,4,25.0,4000.0,120,4,55000000.0
4,4,10.0,2800.0,106,4,28000000.0
4,4,10.0,2986.0,141,4,28000000.0
4,3,6.5,2800.0,106,4,26500000.0
4,4,7.5,2875.0,141,4,25500000.0
4,4,10.0,3200.0,106,4,36000000.0
5,4,12.5,4800.0,106,4,65000000.0
4,3,10.12,2675.0,106,4,48000000.0
4,4,7.5,2986.0,141,4,26000000.0
3,3,10.0,2000.0,127,6,20500000.0
4,4,10.5,2600.0,106,4,29000000.0
4,4,7.5,3240.0,141,4,25500000.0
4,4,10.0,3200.0,99,4,100000000.0
4,4,13.0,3500.0,99,4,60000000.0
4,3,6.3,1700.0,106,4,24500000.0
4,4,16.0,4900.0,99,4,80000000.0
4,4,8.0,3000.0,98,4,33000000.0
3,2,7.5,1250.0,10,4,16500000.0
4,3,17.0,2000.0,10,4,15000000.0
3,2,3.0,950.0,10,4,18500000.0
4,3,6.5,2850.0,106,4,26500000.0
3,1,36.0,1200.0,20,7,5500000.0
3,3,6.5,2000.0,10,4,20500000.0
3,3,6.0,1200.0,10,4,14500000.0
7,5,6.87,2400.0,43,4,45000000.0
4,3,6.3,1800.0,106,4,24500000.0
3,2,20.0,4960.0,129,6,7500000.0
4,4,10.0,4000.0,152,4,49500000.0
4,3,11.0,3300.0,152,4,42500000.0
2,1,5.0,900.0,141,4,7000000.0
4,4,14.7,4700.0,127,6,47000000.0
4,4,10.0,4200.0,152,4,49500000.0
5,5,11.0,3500.0,152,4,40000000.0
5,4,10.0,4000.0,152,4,65000000.0
4,3,14.6,3200.0,127,6,22500000.0
4,3,10.12,2850.0,106,4,49500000.0
4,4,11.5,2800.0,106,4,27500000.0
4,4,15.0,3000.0,152,4,60000000.0
4,4,10.0,4000.0,152,4,49500000.0
4,2,7.5,1750.0,148,4,30000000.0
2,1,6.2,1000.0,135,9,15000000.0
5,3,11.0,2600.0,78,6,13500000.0
4,3,6.5,2200.0,106,4,26500000.0
4,4,7.0,2000.0,106,4,23500000.0
2,1,65.0,15.0,19,3,4500000.0
4,4,12.0,3000.0,18,4,65000000.0
4,3,11.2,4500.0,99,4,65000000.0
4,4,10.0,2500.0,137,4,28000000.0
4,3,11.0,3800.0,152,4,45000000.0
4,3,8.0,2850.0,152,4,39500000.0
5,3,11.7,2100.0,99,4,53500000.0
4,4,10.0,4000.0,99,4,100000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,10.0,1650.0,127,6,20500000.0
3,2,43.0,2850.0,127,6,26500000.0
3,1,10.0,1500.0,58,6,8000000.0
4,4,8.5,2850.0,141,4,26000000.0
4,4,7.0,3000.0,141,4,23500000.0
3,2,9.0,2000.0,141,4,12500000.0
3,2,10.0,1500.0,121,4,19000000.0
4,3,12.0,1614.0,141,4,14000000.0
5,3,7.5,3700.0,23,4,20000000.0
5,2,12.5,3000.0,97,4,26500000.0
2,1,6.0,1560.0,23,4,5000000.0
4,3,7.7,3000.0,18,4,38500000.0
5,3,11.7,3500.0,104,4,22500000.0
4,3,17.0,2800.0,94,6,52000000.0
4,3,17.0,2500.0,37,4,187000000.0
5,1,9.0,2450.0,30,4,90000000.0
3,2,17.0,1340.0,72,4,10500000.0
4,2,28.0,3500.0,131,4,70000000.0
3,1,15.5,1500.0,76,6,15000000.0
4,3,18.5,2500.0,80,4,18500000.0
3,3,8.0,1900.0,141,4,18500000.0
3,1,38.0,2000.0,1,15,7500000.0
2,2,7.0,800.0,146,4,14000000.0
6,4,18.0,3800.0,125,4,152000000.0
4,4,8.0,2800.0,98,4,33000000.0
4,3,11.0,2300.0,152,4,17800000.0
3,3,149.0,3140.0,56,5,35000000.0
4,4,10.0,4500.0,99,4,100000000.0
3,2,22.0,4800.0,18,4,100000000.0
5,3,6.3,2850.0,93,4,19500000.0
2,1,6.8,2000.0,43,4,21000000.0
3,2,6.4,2400.0,99,4,26000000.0
4,4,10.0,4000.0,152,4,49500000.0
2,2,6.2,800.0,78,6,6800000.0
4,3,6.0,2500.0,106,4,23500000.0
3,2,7.9,1400.0,106,4,18500000.0
3,3,7.67,2300.0,106,4,28000000.0
3,2,7.6,1070.0,106,4,14200000.0
4,3,8.0,2800.0,98,4,33000000.0
4,3,7.8,3600.0,106,4,36000000.0
5,5,12.0,4300.0,106,4,55000000.0
4,3,10.5,2400.0,106,4,26000000.0
3,3,10.0,2100.0,106,4,25500000.0
3,3,8.0,1480.0,10,4,17000000.0
5,3,7.5,3800.0,152,4,44000000.0
5,4,22.0,4500.0,152,4,115000000.0
4,3,10.0,3500.0,127,6,26500000.0
9,9,12.0,9000.0,43,4,105000000.0
4,3,11.75,3800.0,152,4,37000000.0
1,1,6.0,750.0,93,4,5500000.0
3,3,8.0,2800.0,141,4,27000000.0
5,4,14.0,3000.0,131,4,52000000.0
3,2,21.0,1910.0,73,9,12000000.0
4,4,13.2,2100.0,127,6,31500000.0
4,3,10.0,3000.0,127,6,25000000.0
5,4,22.0,4500.0,152,4,115000000.0
2,2,5.5,1200.0,162,6,16000000.0
4,2,25.8,1800.0,78,6,35000000.0
4,2,11.0,2750.0,127,6,13000000.0
3,3,15.0,2150.0,127,6,18500000.0
4,2,10.0,1400.0,149,21,22000000.0
3,2,12.74,1764.0,162,6,17000000.0
6,5,12.5,6500.0,152,4,44000000.0
4,4,6.0,2400.0,141,4,24800000.0
4,2,17.0,2000.0,88,10,15000000.0
5,3,11.0,2100.0,85,10,50000000.0
4,3,8.0,2500.0,106,4,27500000.0
5,4,14.8,3800.0,152,4,47500000.0
4,3,14.0,2400.0,85,10,42000000.0
3,1,5.3,1400.0,121,4,27500000.0
3,1,13.5,1350.0,127,6,11000000.0
3,2,11.0,1550.0,127,6,17000000.0
5,4,11.0,3800.0,152,4,45000000.0
4,2,51.0,2250.0,133,4,18500000.0
3,2,11.0,2600.0,23,4,14500000.0
4,2,18.5,1468.0,141,4,11500000.0
4,3,10.5,3150.0,127,6,26500000.0
3,1,22.0,1200.0,88,10,4150000.0
3,2,12.5,1650.0,127,6,16500000.0
3,2,43.0,2850.0,127,6,26500000.0
4,1,20.0,5445.0,51,5,5000000.0
3,1,14.0,1400.0,141,4,13500000.0
6,4,16.2,3600.0,98,4,33500000.0
4,4,8.0,3000.0,98,4,33000000.0
4,3,8.0,3000.0,34,4,100000000.0
4,4,10.0,4200.0,152,4,49500000.0
2,2,108.0,1000.0,156,14,7500000.0
4,3,50.0,3000.0,152,4,110000000.0
5,4,14.8,3800.0,152,4,47500000.0
4,4,15.0,4000.0,152,4,60000000.0
3,2,50.0,2500.0,88,10,22500000.0
3,1,10.0,1500.0,72,4,9500000.0
3,2,8.66,1000.0,120,4,14000000.0
5,4,13.1,3950.0,152,4,29500000.0
4,3,10.0,3500.0,127,6,26500000.0
4,4,9.6,3890.0,152,4,29500000.0
2,1,13.0,1650.0,127,6,10500000.0
4,5,14.7,4500.0,127,6,47000000.0
3,1,8.7,1000.0,31,4,14900000.0
3,1,20.5,1500.0,145,6,10900000.0
4,4,15.0,3000.0,152,4,60000000.0
2,2,8.0,1000.0,80,4,25000000.0
3,4,13.0,2500.0,162,6,22500000.0
5,1,118.85,1800.0,135,9,28000000.0
3,2,20.0,3000.0,43,4,120000000.0
4,3,11.0,3300.0,152,4,42500000.0
5,4,14.8,3800.0,152,4,47500000.0
5,3,9.7,2700.0,152,4,45000000.0
5,4,11.0,4000.0,152,4,65000000.0
4,4,10.0,4000.0,152,4,49500000.0
4,4,16.0,4000.0,152,4,80000000.0
4,3,6.3,1700.0,106,4,24500000.0
4,3,6.5,2200.0,106,4,26500000.0
4,3,11.0,3800.0,152,4,45000000.0
4,3,12.2,3900.0,38,4,82000000.0
2,2,7.0,1400.0,10,4,14800000.0
5,4,10.0,3000.0,141,4,40000000.0
3,3,7.0,1271.0,152,4,26500000.0
4,4,10.0,4200.0,152,4,49500000.0
3,2,6.7,1100.0,78,6,12000000.0
10,7,12.0,5700.0,106,4,52000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,1,13.5,1350.0,127,6,11000000.0
3,2,5.0,4250.0,8,4,9000000.0
4,2,11.0,2100.0,127,6,13000000.0
4,3,11.3,4500.0,152,4,65000000.0
3,1,16.3,1450.0,58,6,16500000.0
3,2,7.1,1200.0,78,6,12500000.0
6,4,8.1,3200.0,43,4,55000000.0
5,2,8.0,1900.0,43,4,48000000.0
4,2,8.0,1800.0,99,4,19700000.0
4,1,20.0,2400.0,51,5,5000000.0
5,4,8.0,3600.0,106,4,35000000.0
3,2,7.0,1250.0,106,4,26500000.0
3,1,6.8,2000.0,106,4,15500000.0
4,3,7.0,2600.0,106,4,23000000.0
4,4,10.0,2600.0,106,4,29000000.0
3,2,10.5,1400.0,106,4,16000000.0
3,2,7.5,1300.0,106,4,17000000.0
3,3,10.0,1800.0,10,4,19000000.0
6,5,16.0,3600.0,98,4,33500000.0
4,4,7.5,2850.0,141,4,28500000.0
8,8,20.0,10000.0,152,4,190000000.0
3,2,10.0,1495.0,141,4,14000000.0
4,4,9.0,2600.0,104,4,34000000.0
4,4,11.5,2800.0,106,4,27500000.0
4,4,10.0,2800.0,106,4,28000000.0
5,4,12.5,4000.0,152,4,65000000.0
4,2,14.75,3400.0,85,10,36000000.0
5,4,8.5,4600.0,35,4,180000000.0
4,4,16.0,4900.0,152,4,80000000.0
4,4,7.5,2544.0,141,4,25500000.0
5,4,11.0,3800.0,152,4,45000000.0
4,3,10.5,3150.0,127,6,26500000.0
5,3,9.15,1800.0,104,4,26500000.0
4,4,10.0,4200.0,152,4,49500000.0
5,7,17.5,2800.0,152,4,64000000.0
1,1,15.0,1900.0,10,4,17000000.0
3,2,10.0,800.0,58,6,4800000.0
4,2,10.0,2450.0,85,10,11800000.0
4,3,7.0,2400.0,98,4,26500000.0
3,1,240.0,1200.0,9,1,4800000.0
4,4,6.5,2516.0,141,4,25500000.0
4,4,8.5,2588.0,141,4,26000000.0
8,5,13.2,5046.0,141,4,42500000.0
3,2,43.0,2850.0,127,6,26500000.0
4,3,8.0,3500.0,152,4,39500000.0
3,2,10.0,1650.0,127,6,20500000.0
5,2,10.0,2100.0,127,6,11000000.0
3,2,11.0,1550.0,127,6,17000000.0
3,2,6.0,1400.0,104,4,9000000.0
4,4,7.5,2658.0,93,4,26000000.0
4,4,10.0,4000.0,152,4,49500000.0
3,3,8.0,1542.0,93,4,14000000.0
3,1,13.5,1350.0,127,6,11000000.0
4,2,11.0,2100.0,127,6,13000000.0
4,4,8.5,3415.0,141,4,33000000.0
3,2,10.5,2500.0,120,4,150000000.0
4,3,10.5,3150.0,127,6,26500000.0
3,2,8.0,1400.0,141,4,15000000.0
3,3,6.0,1200.0,10,4,14000000.0
3,2,7.5,1500.0,10,4,16500000.0
4,4,9.0,3451.0,141,4,34000000.0
4,3,11.0,3800.0,152,4,45000000.0
4,4,6.2,3012.0,141,4,24500000.0
5,3,10.0,2500.0,98,4,17500000.0
4,4,7.5,1800.0,98,4,17500000.0
5,4,11.0,4000.0,152,4,65000000.0
5,4,10.0,3014.0,141,4,27000000.0
3,2,10.0,1500.0,141,4,13800000.0
4,4,8.0,2895.0,141,4,28500000.0
3,1,14.0,1400.0,141,4,13500000.0
4,4,16.0,4000.0,152,4,80000000.0
4,3,9.0,3200.0,141,4,35000000.0
3,3,8.0,1800.0,141,4,23000000.0
6,4,20.0,3500.0,141,4,28000000.0
4,1,10.0,1600.0,141,4,12900000.0
4,4,10.0,4200.0,152,4,49500000.0
5,4,11.0,3500.0,152,4,40000000.0
4,3,7.5,3000.0,141,4,30500000.0
4,3,7.0,2200.0,141,4,26000000.0
4,4,10.0,4000.0,141,4,34500000.0
4,3,6.5,2000.0,141,4,17500000.0
3,3,7.86,1100.0,106,4,14200000.0
4,4,10.5,2400.0,106,4,26000000.0
5,4,7.5,2500.0,141,4,28500000.0
4,3,9.8,2700.0,146,4,29000000.0
4,2,11.0,2750.0,127,6,13000000.0
4,4,16.0,4900.0,152,4,80000000.0
3,3,7.5,1500.0,106,4,18500000.0
3,2,11.4,1900.0,106,4,19000000.0
4,3,15.0,3275.0,23,4,37500000.0
3,1,32.0,1200.0,4,5,5600000.0
8,8,20.5,10000.0,152,4,190000000.0
3,4,19.37,3400.0,18,4,48500000.0
3,2,20.0,2500.0,152,4,35000000.0
5,7,17.5,2500.0,152,4,66000000.0
4,4,10.0,4200.0,152,4,49500000.0
5,4,11.0,3800.0,152,4,45000000.0
2,1,9.0,1200.0,60,6,5100000.0
3,3,8.2,2453.0,141,4,23000000.0
4,4,7.5,3200.0,141,4,25500000.0
6,5,20.0,7300.0,82,9,80000000.0
4,2,15.0,4500.0,58,6,28500000.0
4,4,8.5,2563.0,141,4,28500000.0
5,4,12.5,4000.0,106,4,65000000.0
3,3,9.5,2451.0,141,4,21500000.0
5,3,9.0,3100.0,106,4,37500000.0
3,2,8.5,1463.0,141,4,14000000.0
4,3,10.12,2675.0,106,4,48000000.0
3,3,8.0,1542.0,141,4,14000000.0
5,4,16.0,3412.0,141,4,33500000.0
4,4,19.0,3415.0,141,4,27000000.0
5,5,45.0,5500.0,104,4,85000000.0
4,4,7.5,3102.0,141,4,25500000.0
4,4,7.5,3015.0,141,4,25500000.0
8,5,13.2,5100.0,131,4,42500000.0
