Bedrooms,Bathrooms,Land_Size_Perches,House_Size_Sqft,City,District,Price_LKR
3,1,280.0,1500.0,34,20,36400000.0
7,5,30.0,5000.0,5,4,43000000.0
3,1,10.2,1700.0,146,20,13800000.0
5,4,11.7,3050.0,80,18,47000000.0
4,3,50.0,3000.0,60,18,110000000.0
5,4,10.5,2000.0,98,18,130000000.0
3,1,10.0,730.57,152,7,4300000.0
2,1,84.0,1200.0,81,17,6300000.0
4,4,10.0,2800.0,2,18,28000000.0
6,3,10.0,2000.0,138,19,10000000.0
4,3,10.5,2400.0,9,18,26000000.0
4,4,15.21,5000.0,86,18,69000000.0
3,2,10.0,3500.0,144,20,29500000.0
3,2,12.0,1950.0,32,20,32500000.0
2,2,14.0,1600.0,32,20,10000000.0
3,1,45.0,2500.0,154,2,3990000.0
4,2,11.0,2100.0,32,20,13000000.0
3,3,6.0,2800.0,80,18,35000000.0
6,7,28.0,4000.0,127,20,25000000.0
6,5,16.0,3000.0,168,18,33500000.0
4,4,10.0,4200.0,60,18,49500000.0
4,4,10.0,3210.0,48,18,28000000.0
5,5,12.5,4500.0,154,2,85000000.0
4,3,36.5,2300.0,60,18,33500000.0
4,4,10.0,3102.0,48,18,33000000.0
3,2,10.0,1350.0,9,18,14000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,2,10.0,2000.0,153,20,29500000.0
3,2,16.0,2200.0,168,18,32000000.0
6,2,6.5,2000.0,86,18,19000000.0
2,2,10.0,1500.0,109,20,5000000.0
2,1,6.0,1500.0,55,18,17500000.0
5,4,8.18,2159.0,37,18,28000000.0
3,3,6.0,1615.0,48,18,17800000.0
4,4,10.0,2600.0,9,18,29000000.0
5,3,11.7,2100.0,169,18,48000000.0
4,3,14.5,3200.0,80,18,85000000.0
4,2,6.0,1632.0,75,18,13500000.0
3,2,15.0,1869.0,5,4,19800000.0
4,3,7.8,3600.0,9,18,36000000.0
3,3,8.0,1632.0,48,18,18500000.0
4,3,10.5,3100.0,32,20,26500000.0
4,3,8.0,3000.0,168,18,33000000.0
6,4,16.2,3600.0,168,18,33500000.0
5,2,13.3,3000.0,168,18,33000000.0
4,3,10.5,3150.0,32,20,26500000.0
3,2,7.86,1100.0,9,18,14200000.0
4,4,10.0,2800.0,9,18,28000000.0
2,1,3.0,1000.0,75,18,8000000.0
3,3,20.0,2000.0,122,19,15000000.0
4,3,50.17,3000.0,60,18,110000000.0
4,4,6.5,2510.0,9,18,25500000.0
3,2,7.0,3300.0,60,18,40000000.0
4,2,18.0,1300.0,48,18,14300000.0
5,2,4.5,1225.13,125,2,12500000.0
4,4,10.0,3000.0,2,18,33000000.0
5,3,10.6,2500.0,43,18,50000000.0
5,4,7.7,2500.0,48,18,28500000.0
4,3,11.0,3300.0,60,18,42500000.0
4,4,15.0,3000.0,60,18,60000000.0
5,2,10.0,2200.0,9,18,19000000.0
5,7,17.5,2800.0,60,18,64000000.0
3,2,10.0,1600.0,32,20,19000000.0
4,2,40.0,1500.0,22,20,14900000.0
4,2,11.0,2100.0,32,20,13000000.0
3,2,11.5,1610.0,32,20,18000000.0
9,5,7.3,5000.0,100,18,75000000.0
4,3,7.5,2550.0,48,18,25500000.0
4,3,6.0,2500.0,9,18,23500000.0
4,4,12.0,4500.0,153,20,36000000.0
4,3,30.0,2400.0,24,19,27000000.0
3,1,10.0,1200.0,146,20,12500000.0
4,3,10.5,3150.0,32,20,26500000.0
4,2,15.5,2500.0,12,7,32500000.0
2,1,15.0,650.0,71,20,8500000.0
4,3,11.5,2800.0,9,18,27500000.0
3,2,9.5,1500.0,48,18,15000000.0
3,2,7.0,1500.0,32,20,19000000.0
5,3,13.5,2089.0,71,20,27000000.0
4,4,10.0,3000.0,9,18,36000000.0
4,3,12.0,3000.0,168,18,29500000.0
3,2,10.0,1850.0,41,23,16800000.0
4,3,6.0,2500.0,9,18,23500000.0
4,3,10.0,3000.0,9,18,36000000.0
3,3,8.0,1400.0,2,18,18000000.0
5,5,11.5,3850.0,48,18,36700000.0
4,3,13.0,2000.0,168,18,26000000.0
6,4,10.0,3450.0,60,18,32500000.0
4,5,7.0,2500.0,48,18,25500000.0
3,3,17.0,2450.0,158,20,34500000.0
4,4,8.0,2680.0,168,18,27000000.0
4,4,11.5,2800.0,9,18,27500000.0
2,1,9.45,2393.0,81,17,7500000.0
4,4,12.5,2882.0,32,20,31000000.0
4,2,10.0,2000.0,4,2,16000000.0
4,2,6.5,2100.0,48,18,24000000.0
3,1,34.68,1600.0,168,18,23000000.0
2,1,12.5,700.0,146,20,4500000.0
3,3,16.5,1200.0,9,18,29500000.0
4,4,15.0,6000.0,169,18,145000000.0
4,2,20.0,3000.0,6,14,88500000.0
4,3,11.0,3300.0,60,18,42500000.0
4,3,10.0,3000.0,80,18,39500000.0
4,4,12.0,2500.0,48,18,21500000.0
2,2,7.0,800.0,7,18,8400000.0
5,3,6.0,2500.0,108,18,45000000.0
5,4,7.0,2800.0,55,18,32000000.0
5,3,7.5,3214.0,48,18,27000000.0
3,2,10.0,1760.0,140,18,15900000.0
4,4,10.0,3485.0,48,18,33000000.0
4,4,16.0,3800.0,60,18,80000000.0
4,3,7.0,2900.0,168,18,27000000.0
3,1,10.0,1800.0,48,18,14500000.0
4,4,6.0,2896.0,48,18,25500000.0
4,3,10.5,3153.0,32,20,26500000.0
5,5,7.5,2300.0,48,18,27500000.0
10,7,12.0,5700.0,9,18,52000000.0
3,4,13.0,2500.0,71,20,22500000.0
4,3,20.0,2500.0,32,20,29500000.0
5,5,11.5,3900.0,48,18,36700000.0
4,4,7.5,2875.0,48,18,27500000.0
4,5,8.0,3500.0,9,18,33500000.0
5,2,6.0,2500.0,2,18,22000000.0
4,4,9.5,2300.0,48,18,21500000.0
3,2,20.0,1800.0,151,23,13500000.0
5,3,25.0,7000.0,164,20,47000000.0
3,2,6.5,1942.0,48,18,16500000.0
4,3,7.0,2400.0,48,18,27000000.0
4,2,10.0,3000.0,144,20,27000000.0
4,3,10.5,3150.0,32,20,26500000.0
2,1,8.0,1500.0,127,20,8800000.0
3,2,10.0,2570.0,2,18,25000000.0
3,2,22.5,3500.0,32,20,35000000.0
5,3,7.31,1650.0,86,18,53000000.0
5,4,10.0,3000.0,48,18,40000000.0
5,2,15.0,3200.0,86,18,42000000.0
4,5,10.05,6000.0,153,20,55000000.0
3,2,10.0,1610.0,32,20,19000000.0
4,3,4.9,1800.0,26,18,35000000.0
4,2,12.0,3000.0,18,18,16000000.0
5,5,62.0,5600.0,9,18,130000000.0
4,4,7.7,3300.0,7,18,44000000.0
3,3,12.3,2000.0,30,18,43050000.0
6,4,16.2,3600.0,168,18,33500000.0
4,4,10.0,4000.0,60,18,49500000.0
5,4,11.0,3800.0,60,18,45000000.0
4,3,9.5,3500.0,48,18,26500000.0
3,1,10.0,1450.0,52,20,9000000.0
5,2,28.0,4500.0,154,2,31000000.0
5,4,11.6,3500.0,7,18,50000000.0
4,1,40.0,6000.0,31,2,9000000.0
4,4,10.0,4000.0,60,18,49500000.0
6,4,10.0,3300.0,7,18,44000000.0
4,4,8.0,2680.0,43,18,27000000.0
4,2,2.5,875.0,94,18,15000000.0
4,3,10.0,3000.0,60,18,42000000.0
4,3,11.0,3500.0,60,18,42500000.0
4,2,11.0,2100.0,32,20,13000000.0
3,1,6.4,1200.0,163,18,8900000.0
4,3,10.5,3150.0,32,20,26500000.0
6,3,20.0,3025.0,25,18,20000000.0
5,2,40.0,10.0,100,18,9500000.0
4,3,8.0,4000.0,168,18,29500000.0
5,4,10.0,4000.0,9,18,65000000.0
4,5,14.7,4500.0,32,20,47000000.0
4,3,8.0,3000.0,168,18,33000000.0
5,6,17.0,7240.0,168,18,70000000.0
3,3,11.0,2300.0,7,18,45000000.0
4,3,20.0,2500.0,32,20,29500000.0
2,1,3.0,400.0,122,19,3500000.0
4,3,10.0,3500.0,32,20,26500000.0
3,1,15.19,450.0,12,7,4500000.0
4,4,13.2,2100.0,32,20,31500000.0
8,8,20.0,10000.0,60,18,190000000.0
4,3,11.25,2000.0,108,18,45000000.0
2,1,7.6,1200.0,122,19,5000000.0
1,1,7.05,2600.0,60,18,22500000.0
4,1,6.0,2000.0,155,19,19500000.0
4,4,13.0,3000.0,60,18,60000000.0
5,4,10.0,3800.0,108,18,79990000.0
3,2,7.6,1070.0,9,18,14200000.0
3,3,6.0,2800.0,80,18,36000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,5,7.0,2400.0,48,18,25500000.0
5,3,16.0,3000.0,9,18,37500000.0
3,3,11.0,1600.0,168,18,17900000.0
4,4,10.0,4500.0,53,18,100000000.0
5,4,14.0,3500.0,37,18,72000000.0
4,3,10.5,3100.0,32,20,26500000.0
4,4,6.2,2516.0,48,18,25500000.0
4,4,10.5,2600.0,9,18,29000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,3,6.0,2000.0,9,18,23500000.0
4,4,6.0,2865.0,48,18,24800000.0
3,2,8.0,1523.0,48,18,14000000.0
3,3,9.5,2541.0,48,18,21500000.0
3,2,10.0,2875.0,48,18,14000000.0
3,1,7.5,1320.0,168,18,11000000.0
4,4,6.0,2005.0,9,18,20500000.0
4,4,10.0,3012.0,48,18,31000000.0
3,2,10.0,1600.0,32,20,19000000.0
6,5,15.2,3760.0,60,18,54000000.0
5,5,14.0,3500.0,37,18,89000000.0
4,4,7.0,2700.0,48,18,25500000.0
5,3,10.0,4000.0,80,18,65000000.0
3,1,10.0,1425.0,32,20,9900000.0
4,2,13.0,2300.0,5,4,15000000.0
5,4,11.0,5000.0,37,18,68000000.0
5,4,29.0,4200.0,80,18,66000000.0
3,1,13.0,1000.0,0,19,7000000.0
10,7,12.0,5200.0,9,18,52000000.0
2,1,7.0,1400.0,7,18,14500000.0
4,3,10.5,3100.0,32,20,26500000.0
4,3,10.0,3000.0,32,20,25000000.0
4,3,20.0,3500.0,30,18,92000000.0
3,3,25.5,3000.0,154,2,23000000.0
4,2,15.5,3888.0,162,20,42000000.0
3,3,7.67,2300.0,9,18,25000000.0
5,4,11.0,3500.0,60,18,40000000.0
4,3,10.5,3150.0,32,20,26500000.0
3,2,10.0,1600.0,32,20,19000000.0
4,3,6.0,2200.0,9,18,24000000.0
5,5,9.5,3500.0,25,18,37500000.0
4,4,15.0,3000.0,60,18,60000000.0
5,4,10.0,3120.0,48,18,40000000.0
4,2,10.0,2000.0,146,20,25000000.0
5,4,13.0,3600.0,37,18,52000000.0
3,1,10.0,1200.0,122,19,15000000.0
3,2,7.5,1300.0,9,18,17000000.0
6,5,6.5,1700.0,108,18,38000000.0
6,5,10.0,5000.0,86,18,65000000.0
4,4,10.0,2800.0,86,18,42500000.0
4,3,10.0,4800.0,9,18,45000000.0
5,2,20.0,2500.0,5,4,12500000.0
5,4,11.0,3800.0,60,18,45000000.0
4,4,7.8,3600.0,9,18,36000000.0
5,3,7.0,3250.0,48,18,23500000.0
4,4,6.0,2500.0,48,18,24800000.0
4,4,10.0,2800.0,9,18,28000000.0
5,7,17.5,2800.0,60,18,64000000.0
4,3,6.0,2000.0,9,18,23500000.0
4,1,60.0,800.0,38,10,8000000.0
5,4,10.0,3000.0,48,18,40000000.0
4,3,15.0,3150.0,32,20,31000000.0
4,3,50.2,3000.0,60,18,115000000.0
3,1,6.25,1200.0,9,18,15000000.0
5,3,16.0,3500.0,2,18,27000000.0
5,4,10.0,4000.0,37,18,46000000.0
3,3,7.5,1500.0,2,18,16500000.0
3,1,10.0,1188.0,124,20,14000000.0
10,7,8.2,4500.0,37,18,48000000.0
5,3,7.45,2500.0,7,18,19500000.0
5,2,6.0,2067.0,2,18,22000000.0
5,2,38.0,3000.0,29,4,3800000.0
4,2,7.0,2000.0,140,18,15000000.0
4,4,10.0,4200.0,60,18,49500000.0
3,1,10.4,2225.0,80,18,32500000.0
6,5,20.0,7300.0,151,23,80000000.0
4,4,10.5,2400.0,9,18,26000000.0
5,2,10.0,2100.0,32,20,11000000.0
5,3,10.0,3500.0,146,20,23000000.0
2,1,19.9,5308.87,21,20,9000000.0
3,2,2.3,654.0,95,18,5000000.0
5,3,10.0,2500.0,2,18,17500000.0
4,4,16.0,4000.0,53,18,75000000.0
4,3,10.0,3000.0,60,18,42000000.0
3,3,10.0,2100.0,9,18,25500000.0
4,4,10.0,4000.0,169,18,90000000.0
4,5,7.5,2874.0,48,18,25500000.0
4,4,92.0,5000.0,7,18,120000000.0
3,1,14.0,1400.0,48,18,13500000.0
4,4,8.0,2900.0,168,18,33000000.0
4,4,19.0,3415.0,48,18,27000000.0
5,3,18.0,3000.0,86,18,32500000.0
4,4,6.5,2900.0,9,18,29500000.0
3,1,15.0,2000.0,46,14,16500000.0
3,4,7.3,2750.0,162,20,32000000.0
4,2,18.0,1300.0,48,18,14300000.0
5,4,7.5,3600.0,9,18,29000000.0
4,4,15.0,4000.0,60,18,60000000.0
4,4,10.0,4000.0,80,18,49500000.0
4,4,6.0,3000.0,140,18,29500000.0
5,5,16.0,9000.0,60,18,120000000.0
3,2,12.5,2000.0,32,20,19500000.0
5,3,10.0,3000.0,80,18,65000000.0
4,2,10.4,2750.0,60,18,19000000.0
3,1,10.5,2650.0,167,18,40500000.0
3,2,10.0,1200.0,86,18,23000000.0
3,2,3.0,950.0,2,18,18500000.0
4,3,6.8,2600.0,168,18,25000000.0
5,2,65.0,2500.0,111,2,25000000.0
3,1,2.5,600.0,167,18,6500000.0
4,3,7.0,2200.0,48,18,26000000.0
3,2,10.0,1650.0,32,20,20500000.0
4,3,10.0,3500.0,32,20,25000000.0
4,3,6.5,2000.0,48,18,17500000.0
7,4,18.5,3500.0,41,23,40000000.0
4,4,7.0,2874.0,48,18,31000000.0
5,4,22.0,4500.0,60,18,115000000.0
6,5,16.0,3600.0,168,18,33500000.0
4,4,6.5,2490.0,48,18,24800000.0
4,3,50.0,3000.0,60,18,110000000.0
4,4,16.0,3000.0,60,18,53000000.0
4,5,14.5,4500.0,168,18,37500000.0
4,5,10.0,4000.0,9,18,48000000.0
5,4,8.0,3600.0,9,18,35000000.0
4,3,6.5,2000.0,48,18,17500000.0
2,2,4.1,1200.0,75,18,9000000.0
4,4,7.5,3200.0,86,18,25500000.0
3,1,11.0,1000.0,109,20,6500000.0
5,2,20.0,5100.0,43,18,26000000.0
4,3,12.0,2275.0,144,20,29000000.0
5,3,8.5,2500.0,108,18,40000000.0
3,2,7.5,1400.0,2,18,15500000.0
4,2,11.0,2100.0,32,20,13000000.0
3,3,9.8,1400.0,26,18,35000000.0
5,2,4.0,1100.0,26,18,26000000.0
3,2,10.0,1500.0,48,18,15800000.0
1,1,20.0,1200.0,2,18,18000000.0
2,1,5.0,1000.0,59,20,8000000.0
4,3,6.5,2000.0,48,18,17500000.0
3,1,10.0,1522.0,168,18,13200000.0
4,3,6.0,2750.0,48,18,24800000.0
4,4,8.0,3200.0,48,18,30500000.0
6,8,20.0,6700.0,124,20,120000000.0
4,3,6.0,2200.0,9,18,24000000.0
3,1,10.0,1550.0,140,18,9500000.0
3,1,6.2,1500.0,2,18,11000000.0
5,3,7.0,3250.0,48,18,23500000.0
4,4,9.0,2600.0,7,18,34000000.0
2,1,15.4,750.0,52,20,6300000.0
4,4,16.0,3000.0,60,18,53000000.0
8,8,20.5,10000.0,60,18,190000000.0
4,3,9.0,3500.0,48,18,28500000.0
4,4,8.0,3000.0,169,18,33000000.0
5,5,11.5,3750.0,48,18,36700000.0
3,3,7.0,1800.0,2,18,26500000.0
5,2,40.0,10.0,100,18,9500000.0
4,4,10.0,3200.0,9,18,36000000.0
4,4,10.0,2600.0,2,18,29000000.0
4,3,10.0,2680.0,168,18,25000000.0
4,3,8.5,2500.0,48,18,26000000.0
5,5,11.5,3874.0,48,18,36700000.0
3,3,8.0,1800.0,48,18,23500000.0
5,2,21.5,2250.0,169,18,105000000.0
2,1,7.21,1436.0,140,18,11000000.0
4,4,10.0,4200.0,43,18,49500000.0
4,3,6.5,2000.0,48,18,17500000.0
4,2,11.4,2100.0,9,18,20000000.0
4,4,10.0,4200.0,60,18,49500000.0
4,3,6.0,2000.0,9,18,23500000.0
3,3,30.0,3000.0,153,20,31000000.0
4,3,9.8,2700.0,108,18,75000000.0
4,4,10.0,4000.0,169,18,95000000.0
5,4,10.0,3300.0,2,18,31500000.0
3,3,15.0,2150.0,32,20,18500000.0
5,5,45.0,5500.0,7,18,85000000.0
4,4,8.0,3000.0,168,18,33000000.0
4,3,8.0,3500.0,37,18,47500000.0
3,2,14.0,1500.0,2,18,16500000.0
3,1,15.0,1280.0,140,18,8800000.0
3,2,12.5,2000.0,32,20,19500000.0
7,3,10.5,4200.0,122,19,32000000.0
4,2,11.0,2400.0,32,20,13000000.0
5,4,7.5,3500.0,9,18,34500000.0
5,5,20.0,5000.0,60,18,100000000.0
4,3,8.0,3500.0,60,18,45000000.0
3,3,6.5,2000.0,2,18,20500000.0
4,1,17.0,2200.0,154,2,14500000.0
4,2,62.0,2500.0,122,19,55800000.0
4,3,10.12,2675.0,9,18,48000000.0
1,1,10.0,1000.0,128,2,5800000.0
3,2,7.3,1200.0,55,18,28500000.0
5,3,20.0,3500.0,95,18,32000000.0
3,2,10.0,1350.0,9,18,14000000.0
1,1,7.0,1800.0,48,18,8000000.0
4,4,7.5,3244.0,48,18,25500000.0
5,2,13.5,10000.0,56,14,22000000.0
2,1,8.0,1800.0,2,18,14500000.0
4,4,8.0,2895.0,48,18,28500000.0
4,2,11.0,2100.0,32,20,13000000.0
3,1,17.4,3500.8,70,4,6000000.0
4,4,16.0,4900.0,169,18,75000000.0
4,2,10.4,2500.0,43,18,16000000.0
4,4,7.5,2985.0,48,18,25500000.0
3,1,90.0,3500.0,34,20,4000000.0
3,1,15.0,1400.0,124,20,7700000.0
5,4,11.7,3050.0,80,18,47000000.0
4,4,8.5,3980.0,48,18,34000000.0
4,3,10.0,3000.0,32,20,25000000.0
5,4,10.0,3145.0,48,18,40000000.0
3,3,6.0,1605.0,163,18,17800000.0
4,2,15.0,1800.0,43,18,18000000.0
3,1,7.9,1200.0,39,18,6500000.0
4,5,7.2,7.5,48,18,31500000.0
3,1,6.0,1100.0,2,18,10000000.0
5,3,7.5,3022.0,48,18,27000000.0
4,4,12.0,3200.0,60,18,55000000.0
3,2,7.5,1250.0,9,18,16500000.0
4,3,7.5,2300.0,168,18,19000000.0
3,3,7.0,2415.0,48,18,21500000.0
5,2,27.0,3000.0,59,20,49800000.0
4,4,10.0,4200.0,60,18,49500000.0
3,2,11.7,1800.0,153,20,11500000.0
5,3,5.85,2500.0,100,18,42000000.0
4,4,10.0,4000.0,60,18,49500000.0
3,2,7.9,1400.0,9,18,18500000.0
4,3,10.5,1800.0,55,18,16000000.0
4,4,10.0,4000.0,60,18,49500000.0
5,2,19.6,2800.0,164,20,23000000.0
5,4,11.7,3050.0,80,18,47000000.0
3,1,10.0,1425.0,32,20,9900000.0
2,2,3.87,1300.0,108,18,7000000.0
5,1,27.0,2500.0,59,20,16000000.0
4,4,7.5,3985.0,48,18,27500000.0
4,4,10.0,3100.0,60,18,33500000.0
5,2,12.5,5500.0,167,18,29500000.0
5,4,20.0,2750.0,7,18,44000000.0
6,5,27.5,5169.0,60,18,17000000.0
3,1,9.0,1000.0,138,19,3500000.0
4,3,50.2,3000.0,60,18,110000000.0
3,2,11.4,1900.0,9,18,19000000.0
4,3,7.0,2200.0,149,18,25000000.0
2,1,18.0,1200.0,5,4,8000000.0
4,4,10.0,4000.0,60,18,49500000.0
3,3,7.3,2900.0,37,18,32500000.0
5,4,10.0,3500.0,60,18,50000000.0
3,2,14.0,2000.0,169,18,67200000.0
4,4,14.5,4500.0,37,18,135000000.0
3,2,12.0,1950.0,32,20,21500000.0
3,2,2.0,544.0,26,18,8800000.0
4,1,10.0,1500.0,104,19,4700000.0
5,2,10.0,2000.0,162,20,15800000.0
3,3,9.5,2784.0,48,18,21500000.0
4,2,10.5,2000.0,80,18,28000000.0
5,3,10.0,4000.0,80,18,65000000.0
4,4,8.0,3000.0,168,18,33000000.0
4,4,6.5,2592.0,48,18,24800000.0
4,4,10.0,2874.0,48,18,28000000.0
2,1,18.82,1600.0,127,20,4800000.0
4,4,24.0,4800.0,60,18,85000000.0
4,3,9.09,2450.0,99,18,110000000.0
4,3,10.0,3842.0,146,20,40000000.0
4,3,7.0,2400.0,48,18,26000000.0
5,5,12.0,4300.0,9,18,55000000.0
3,1,32.0,1000.0,104,19,5600000.0
4,3,7.0,2400.0,48,18,27000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,4,6.0,2852.0,48,18,24500000.0
5,2,22.0,3000.0,104,19,20000000.0
4,4,6.0,2985.0,48,18,24800000.0
4,3,9.0,2200.0,48,18,21500000.0
4,4,10.0,4000.0,60,18,55000000.0
3,3,10.0,2639.0,153,20,31500000.0
4,4,6.0,2874.0,48,18,24800000.0
2,1,12.5,2500.0,34,20,5550000.0
4,2,13.5,2700.0,146,20,17000000.0
5,3,25.0,7000.0,124,20,45000000.0
4,3,7.5,2582.0,48,18,25500000.0
4,2,7.5,2000.0,168,18,17500000.0
5,2,9.7,2800.0,9,18,25000000.0
10,8,16.0,4800.0,30,18,45000000.0
5,3,10.2,2800.0,140,18,28500000.0
4,3,6.0,2700.0,80,18,35000000.0
3,2,15.3,1800.0,18,18,8400000.0
4,3,10.5,3150.0,32,20,26500000.0
3,3,6.0,1605.0,168,18,17800000.0
4,3,10.5,3100.0,32,20,26500000.0
3,2,10.0,2000.0,127,20,12000000.0
3,2,7.5,1600.0,32,20,19000000.0
2,2,6.4,1500.0,167,18,16500000.0
4,4,8.5,3014.0,48,18,30500000.0
5,5,33.0,1800.0,154,2,47000000.0
2,2,7.0,1400.0,2,18,14800000.0
4,3,7.0,2400.0,168,18,27000000.0
1,1,15.0,1900.0,2,18,17000000.0
3,2,10.0,2100.0,127,20,12000000.0
3,2,7.5,1543.0,48,18,15000000.0
6,3,27.0,2700.0,60,18,67500000.0
2,1,4.0,1700.0,25,18,7500000.0
4,4,7.0,2985.0,48,18,27000000.0
2,1,61.0,5445.0,38,10,5900000.0
5,7,20.5,5200.0,71,20,120000000.0
4,4,7.0,2501.0,48,18,25500000.0
3,2,8.0,1542.0,48,18,14000000.0
3,2,8.5,2160.0,52,20,18500000.0
4,3,10.5,3150.0,32,20,26500000.0
3,1,10.0,1365.0,32,20,9900000.0
5,4,8.5,2596.0,48,18,28500000.0
4,2,21.0,2200.0,4,2,16500000.0
5,4,16.0,6000.0,168,18,42000000.0
5,2,6.09,2200.0,108,18,41000000.0
4,3,29.0,5000.0,124,20,35000000.0
3,3,7.5,1500.0,9,18,18500000.0
4,3,20.0,4500.0,37,18,170000000.0
3,2,11.0,1550.0,32,20,17000000.0
5,3,20.0,3000.0,140,18,65000000.0
4,4,9.0,2250.0,48,18,21500000.0
2,1,29.0,1350.0,32,20,23500000.0
5,2,11.8,2122.0,48,18,16000000.0
4,3,10.5,3150.0,32,20,26500000.0
3,3,8.5,1600.0,48,18,18500000.0
3,2,23.5,3500.0,32,20,36500000.0
5,3,3.3,1800.0,53,18,24000000.0
4,2,6.5,2400.0,53,18,19800000.0
4,3,13.0,2000.0,168,18,26000000.0
5,4,8.5,2595.0,48,18,28500000.0
3,2,15.0,10500.0,2,18,13700000.0
5,5,16.0,8500.0,60,18,120000000.0
3,2,6.0,2000.0,43,18,16000000.0
5,3,11.7,4000.0,169,18,54000000.0
3,2,10.0,2000.0,41,23,16000000.0
3,3,12.0,3300.0,168,18,32000000.0
4,4,9.0,2400.0,48,18,21500000.0
5,3,10.0,4000.0,80,18,65000000.0
3,2,7.5,1900.0,48,18,12500000.0
4,2,7.8,1500.0,140,18,14499999.0
4,4,7.7,3300.0,60,18,44000000.0
4,3,6.8,2600.0,48,18,25000000.0
4,6,6.62,1885.0,43,18,25750000.0
3,2,12.5,2000.0,9,18,29000000.0
5,3,9.0,3100.0,9,18,37500000.0
5,4,8.0,3700.0,48,18,30500000.0
2,1,17.0,750.0,124,20,32000000.0
4,3,12.2,3800.0,80,18,55000000.0
4,4,10.0,3100.0,48,18,40000000.0
3,1,6.8,2000.0,9,18,15500000.0
7,4,15.0,7000.0,86,18,65000000.0
6,5,10.5,6000.0,86,18,60000000.0
4,4,10.0,2985.0,48,18,33000000.0
2,1,6.0,900.0,163,18,5800000.0
4,4,10.0,2800.0,9,18,28000000.0
5,4,59.0,3500.0,60,18,109150000.0
6,4,8.5,3500.0,86,18,48000000.0
4,4,13.2,2100.0,32,20,31500000.0
7,6,16.0,3800.0,80,18,79000000.0
5,3,10.0,2500.0,168,18,17500000.0
3,2,12.5,2800.0,71,20,29000000.0
4,2,17.0,2000.0,2,18,16000000.0
3,2,7.9,1400.0,9,18,18500000.0
3,1,3.15,1000.0,75,18,6500000.0
4,2,16.0,2750.0,146,20,28000000.0
3,2,10.0,1610.0,32,20,19000000.0
4,4,15.0,3000.0,60,18,60000000.0
3,1,30.0,1500.0,75,18,34000000.0
3,3,21.0,2100.0,164,20,43000000.0
3,1,6.23,1100.0,7,18,14000000.0
3,3,8.0,1562.0,48,18,14000000.0
3,2,6.6,1300.0,168,18,17000000.0
3,2,7.0,1100.0,108,18,70000000.0
6,5,12.5,1200.0,92,18,40000000.0
4,5,7.0,2500.0,48,18,25500000.0
9,4,16.8,5000.0,164,20,57500000.0
4,3,10.5,3100.0,32,20,26500000.0
4,4,15.0,4000.0,60,18,60000000.0
3,1,160.0,2000.0,159,1,7500000.0
3,2,7.14,2800.0,71,20,21000000.0
4,4,11.5,2800.0,9,18,27500000.0
5,4,22.0,4500.0,80,18,115000000.0
3,3,10.0,2100.0,9,18,25500000.0
4,3,8.0,4000.0,168,18,29500000.0
2,2,3.4,1500.0,75,18,8000000.0
2,1,10.5,1300.0,32,20,15000000.0
3,1,12.5,1500.0,138,19,4500000.0
4,3,19.0,3000.0,48,18,35000000.0
3,2,12.5,2500.0,114,14,8500000.0
5,3,7.2,3000.0,26,18,31000000.0
6,2,15.0,2500.0,124,20,21000000.0
6,4,10.0,2500.0,75,18,18000000.0
3,1,11.8,1533.0,48,18,9000000.0
2,1,3.0,1000.0,75,18,5000000.0
5,2,9.8,2000.0,25,18,32000000.0
4,2,10.3,4120.0,7,18,40000000.0
3,1,21.0,1300.0,141,23,5500000.0
4,3,19.0,2800.0,2,18,34000000.0
2,1,31.0,2300.0,15,3,7000000.0
3,3,8.0,1800.0,48,18,23000000.0
7,8,36.5,7050.0,154,2,180000000.0
5,4,12.0,3100.0,9,18,32500000.0
9,9,17.5,12000.0,80,18,170000000.0
4,3,6.5,2800.0,9,18,27500000.0
4,4,8.2,3200.0,7,18,29500000.0
4,2,9.11,1650.0,103,18,36440000.0
4,3,36.5,2200.0,60,18,33500000.0
4,4,50.17,4000.0,60,18,110000000.0
4,5,86.0,3965.0,141,23,30000000.0
4,4,11.0,3300.0,80,18,55000000.0
5,4,11.0,3594.0,60,18,42000000.0
3,1,7.86,1400.0,71,20,18500000.0
4,4,6.0,2863.0,48,18,25500000.0
4,4,7.0,2402.0,48,18,26000000.0
3,2,11.5,1600.0,32,20,18000000.0
3,1,10.0,1425.0,32,20,9900000.0
3,2,7.0,3300.0,60,18,40000000.0
3,2,12.5,1700.0,32,20,19500000.0
5,4,7.9,3800.0,108,18,50000000.0
3,1,12.0,1461.0,155,19,15000000.0
3,2,10.0,1200.0,48,18,18500000.0
2,1,15.0,1600.0,118,14,9500000.0
4,3,20.0,2500.0,32,20,29500000.0
4,3,11.5,2800.0,9,18,27500000.0
5,4,7.7,2500.0,48,18,28500000.0
4,4,8.5,2820.0,48,18,26000000.0
5,5,11.5,3900.0,48,18,36700000.0
8,8,20.5,10000.0,60,18,190000000.0
2,2,7.0,800.0,53,18,14000000.0
4,3,15.0,3400.0,32,20,31000000.0
